
mbgsvcd v4.2.14 copyright Meinberg 2010-2020

Found 1 devices usable for the NTP daemon
PC cycles counter clock frequency: 3502655000 Hz
GNS181PEX: 2021-02-22 07:31:10.8900185 1613979070.890018702 1613979070.889561176 +0.000457525, ltcy: 0.11 us, exec: 0.11 us, limit: 0.11 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:00.9505409 1613983920.950541019 1613983920.948370218 +0.002170563, ltcy: 0.17 us, exec: 0.11 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:01.9508276 1613983921.950827599 1613983921.948656321 +0.002171040, ltcy: 0.20 us, exec: 0.18 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:02.9510369 1613983922.951036930 1613983922.948866129 +0.002170563, ltcy: 0.19 us, exec: 0.18 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:03.9513750 1613983923.951375008 1613983923.949203968 +0.002170801, ltcy: 0.17 us, exec: 0.14 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:04.9515670 1613983924.951567173 1613983924.949396133 +0.002170801, ltcy: 0.13 us, exec: 0.10 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:05.9517610 1613983925.951761007 1613983925.949590683 +0.002170086, ltcy: 0.14 us, exec: 0.15 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:06.9519513 1613983926.951951504 1613983926.949780464 +0.002170801, ltcy: 0.20 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:07.9522137 1613983927.952213764 1613983927.950043201 +0.002170324, ltcy: 0.19 us, exec: 0.12 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:08.9523980 1613983928.952398062 1613983928.950227261 +0.002170563, ltcy: 0.21 us, exec: 0.18 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:09.9526512 1613983929.952651262 1613983929.950481176 +0.002169847, ltcy: 0.18 us, exec: 0.12 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:10.9528512 1613983930.952851295 1613983930.950681210 +0.002169847, ltcy: 0.18 us, exec: 0.12 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:11.9530555 1613983931.953055620 1613983931.950885057 +0.002170324, ltcy: 0.20 us, exec: 0.16 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:12.9533013 1613983932.953301191 1613983932.951130867 +0.002170086, ltcy: 0.20 us, exec: 0.17 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:13.9535266 1613983933.953526735 1613983933.951356173 +0.002170324, ltcy: 0.20 us, exec: 0.18 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:14.9537564 1613983934.953756332 1613983934.951586008 +0.002170086, ltcy: 0.20 us, exec: 0.17 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:15.9539958 1613983935.953995705 1613983935.951825619 +0.002169847, ltcy: 0.20 us, exec: 0.19 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:16.9542329 1613983936.954232931 1613983936.952063560 +0.002169132, ltcy: 0.18 us, exec: 0.12 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:17.9545160 1613983937.954515934 1613983937.952345848 +0.002169847, ltcy: 0.20 us, exec: 0.17 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:18.9547285 1613983938.954728603 1613983938.952558994 +0.002169371, ltcy: 0.20 us, exec: 0.18 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:19.9549603 1613983939.954960346 1613983939.952790499 +0.002169609, ltcy: 0.20 us, exec: 0.17 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:20.9552576 1613983940.955257654 1613983940.953088284 +0.002169132, ltcy: 0.21 us, exec: 0.17 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:21.9554983 1613983941.955498457 1613983941.953328848 +0.002169371, ltcy: 0.17 us, exec: 0.12 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:22.9557113 1613983942.955711365 1613983942.953542233 +0.002168894, ltcy: 0.18 us, exec: 0.15 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:23.9559435 1613983943.955943584 1613983943.953774214 +0.002169132, ltcy: 0.14 us, exec: 0.08 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:24.9561793 1613983944.956179380 1613983944.954009771 +0.002169371, ltcy: 0.19 us, exec: 0.16 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:25.9563847 1613983945.956384897 1613983945.954215527 +0.002169132, ltcy: 0.13 us, exec: 0.12 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:26.9565666 1613983946.956566811 1613983946.954397440 +0.002169132, ltcy: 0.14 us, exec: 0.12 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:27.9568041 1613983947.956804276 1613983947.954635382 +0.002168655, ltcy: 0.21 us, exec: 0.25 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:28.9570871 1613983948.957087040 1613983948.954918623 +0.002168179, ltcy: 0.20 us, exec: 0.13 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:29.9573531 1613983949.957353115 1613983949.955184460 +0.002168417, ltcy: 0.25 us, exec: 0.21 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:30.9575922 1613983950.957592249 1613983950.955423355 +0.002168655, ltcy: 0.17 us, exec: 0.14 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:31.9578408 1613983951.957840919 1613983951.955671787 +0.002168894, ltcy: 0.22 us, exec: 0.20 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:32.9580939 1613983952.958093882 1613983952.955924988 +0.002168655, ltcy: 0.21 us, exec: 0.21 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:33.9583359 1613983953.958335876 1613983953.956167698 +0.002167940, ltcy: 0.20 us, exec: 0.17 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:34.9585720 1613983954.958572149 1613983954.956403732 +0.002168179, ltcy: 0.20 us, exec: 0.18 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:35.9588293 1613983955.958829403 1613983955.956660748 +0.002168417, ltcy: 0.20 us, exec: 0.20 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:36.9590862 1613983956.959086180 1613983956.956917524 +0.002168417, ltcy: 0.22 us, exec: 0.19 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:37.9593334 1613983957.959333420 1613983957.957165003 +0.002168179, ltcy: 0.20 us, exec: 0.21 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:38.9595857 1613983958.959585667 1613983958.957417727 +0.002167702, ltcy: 0.20 us, exec: 0.21 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:39.9598281 1613983959.959828138 1613983959.957660437 +0.002167463, ltcy: 0.16 us, exec: 0.14 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:40.9600632 1613983960.960063219 1613983960.957894802 +0.002168179, ltcy: 0.21 us, exec: 0.20 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:41.9603129 1613983961.960313082 1613983961.958144665 +0.002168179, ltcy: 0.19 us, exec: 0.19 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:42.9605833 1613983962.960583448 1613983962.958415270 +0.002167940, ltcy: 0.21 us, exec: 0.21 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:43.9608303 1613983963.960830450 1613983963.958662510 +0.002167702, ltcy: 0.22 us, exec: 0.22 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:44.9610660 1613983964.961066008 1613983964.958898067 +0.002167702, ltcy: 0.17 us, exec: 0.17 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:45.9612999 1613983965.961299896 1613983965.959131956 +0.002167702, ltcy: 0.19 us, exec: 0.19 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:46.9615607 1613983966.961560726 1613983966.959392786 +0.002167702, ltcy: 0.21 us, exec: 0.20 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:47.9618224 1613983967.961822510 1613983967.959654570 +0.002167702, ltcy: 0.20 us, exec: 0.20 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:48.9620842 1613983968.962084293 1613983968.959916592 +0.002167463, ltcy: 0.20 us, exec: 0.22 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:49.9623386 1613983969.962338686 1613983969.960171223 +0.002167225, ltcy: 0.17 us, exec: 0.13 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:50.9626530 1613983970.962653160 1613983970.960486174 +0.002166748, ltcy: 0.21 us, exec: 0.21 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:51.9629911 1613983971.962991238 1613983971.960823774 +0.002167225, ltcy: 0.19 us, exec: 0.17 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:52.9632450 1613983972.963244915 1613983972.961078167 +0.002166510, ltcy: 0.19 us, exec: 0.21 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:53.9635126 1613983973.963512659 1613983973.961345434 +0.002166986, ltcy: 0.14 us, exec: 0.13 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:54.9637485 1613983974.963748693 1613983974.961581230 +0.002167225, ltcy: 0.20 us, exec: 0.24 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:55.9640064 1613983975.964006424 1613983975.961839437 +0.002166748, ltcy: 0.20 us, exec: 0.18 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:56.9642663 1613983976.964266300 1613983976.962099075 +0.002166986, ltcy: 0.22 us, exec: 0.29 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:57.9645366 1613983977.964536667 1613983977.962369680 +0.002166748, ltcy: 0.17 us, exec: 0.13 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:58.9647541 1613983978.964754105 1613983978.962587118 +0.002166748, ltcy: 0.22 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:52:59.9649971 1613983979.964997053 1613983979.962830782 +0.002166033, ltcy: 0.20 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:00.9652250 1613983980.965224981 1613983980.963058710 +0.002166033, ltcy: 0.20 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:01.9654725 1613983981.965472698 1613983981.963306427 +0.002166033, ltcy: 0.23 us, exec: 0.18 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:02.9657117 1613983982.965711832 1613983982.963545084 +0.002166510, ltcy: 0.21 us, exec: 0.25 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:03.9659411 1613983983.965941191 1613983983.963775158 +0.002165794, ltcy: 0.23 us, exec: 0.18 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:04.9661662 1613983984.966166258 1613983984.964000463 +0.002165556, ltcy: 0.17 us, exec: 0.11 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:05.9664007 1613983985.966400862 1613983985.964234352 +0.002166271, ltcy: 0.19 us, exec: 0.18 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:06.9666483 1613983986.966648340 1613983986.964482307 +0.002165794, ltcy: 0.19 us, exec: 0.23 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:07.9669093 1613983987.966909409 1613983987.964742899 +0.002166271, ltcy: 0.20 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:08.9671589 1613983988.967159033 1613983988.964993238 +0.002165556, ltcy: 0.19 us, exec: 0.18 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:09.9674122 1613983989.967412233 1613983989.965245962 +0.002166033, ltcy: 0.20 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:10.9676591 1613983990.967659235 1613983990.965493202 +0.002165794, ltcy: 0.17 us, exec: 0.12 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:11.9679302 1613983991.967930317 1613983991.965764284 +0.002165794, ltcy: 0.20 us, exec: 0.18 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:12.9682725 1613983992.968272686 1613983992.966107130 +0.002165318, ltcy: 0.22 us, exec: 0.20 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:13.9685250 1613983993.968525171 1613983993.966359138 +0.002165794, ltcy: 0.22 us, exec: 0.17 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:14.9687553 1613983994.968755484 1613983994.966589689 +0.002165556, ltcy: 0.15 us, exec: 0.12 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:15.9689683 1613983995.968968391 1613983995.966803312 +0.002164841, ltcy: 0.22 us, exec: 0.20 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:16.9692205 1613983996.969220638 1613983996.967055082 +0.002165318, ltcy: 0.19 us, exec: 0.18 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:17.9694518 1613983997.969451904 1613983997.967286110 +0.002165556, ltcy: 0.22 us, exec: 0.20 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:18.9697080 1613983998.969707966 1613983998.967542648 +0.002165079, ltcy: 0.20 us, exec: 0.18 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:19.9699439 1613983999.969944000 1613983999.967778444 +0.002165318, ltcy: 0.20 us, exec: 0.16 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:20.9701956 1613984000.970195532 1613984000.968030691 +0.002164602, ltcy: 0.20 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:21.9704458 1613984001.970445871 1613984001.968281269 +0.002164364, ltcy: 0.16 us, exec: 0.14 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:22.9706750 1613984002.970674992 1613984002.968509674 +0.002165079, ltcy: 0.20 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:23.9709043 1613984003.970904350 1613984003.968739271 +0.002164841, ltcy: 0.14 us, exec: 0.08 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:24.9710969 1613984004.971096992 1613984004.968932629 +0.002164125, ltcy: 0.13 us, exec: 0.09 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:25.9713155 1613984005.971315622 1613984005.969150543 +0.002164841, ltcy: 0.20 us, exec: 0.19 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:26.9715618 1613984006.971561909 1613984006.969397306 +0.002164364, ltcy: 0.20 us, exec: 0.17 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:27.9718184 1613984007.971818447 1613984007.969653606 +0.002164602, ltcy: 0.20 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:28.9720831 1613984008.972083092 1613984008.969918489 +0.002164364, ltcy: 0.19 us, exec: 0.21 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:29.9723517 1613984009.972351789 1613984009.970187664 +0.002163887, ltcy: 0.19 us, exec: 0.17 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:30.9725979 1613984010.972597837 1613984010.970433235 +0.002164364, ltcy: 0.28 us, exec: 0.17 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:31.9728173 1613984011.972817421 1613984011.970652819 +0.002164364, ltcy: 0.20 us, exec: 0.15 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:32.9730521 1613984012.973052263 1613984012.970888138 +0.002163887, ltcy: 0.17 us, exec: 0.13 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:33.9732706 1613984013.973270655 1613984013.971106291 +0.002164125, ltcy: 0.20 us, exec: 0.14 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:34.9734893 1613984014.973489285 1613984014.971324921 +0.002164125, ltcy: 0.21 us, exec: 0.16 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:35.9737352 1613984015.973735332 1613984015.971571445 +0.002163649, ltcy: 0.20 us, exec: 0.18 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:36.9739904 1613984016.973990440 1613984016.971826553 +0.002163410, ltcy: 0.50 us, exec: 0.19 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:37.9742525 1613984017.974252462 1613984017.972088337 +0.002163887, ltcy: 0.20 us, exec: 0.21 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:38.9745563 1613984018.974556446 1613984018.972392321 +0.002163887, ltcy: 0.20 us, exec: 0.19 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:39.9748048 1613984019.974804878 1613984019.972640753 +0.002163887, ltcy: 0.22 us, exec: 0.19 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:40.9750396 1613984020.975039721 1613984020.972876072 +0.002163410, ltcy: 0.20 us, exec: 0.20 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:41.9752687 1613984021.975268841 1613984021.973105431 +0.002163172, ltcy: 0.20 us, exec: 0.18 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:43.0685812 1613984023.068581104 1613984023.066418171 +0.002162695, ltcy: 0.16 us, exec: 0.13 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:44.0687949 1613984024.068794966 1613984024.066631794 +0.002162933, ltcy: 0.14 us, exec: 0.10 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:45.0690281 1613984025.069028139 1613984025.066864967 +0.002162933, ltcy: 0.20 us, exec: 0.21 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:46.0692918 1613984026.069291830 1613984026.067127943 +0.002163649, ltcy: 0.30 us, exec: 0.30 us, limit: 0.17 us, leap: 00
GNS181PEX: 2021-02-22 08:53:47.0707054 1613984027.070705414 1613984027.068542004 +0.002163172, ltcy: 0.19 us, exec: 0.17 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:48.0709628 1613984028.070962906 1613984028.068799496 +0.002163172, ltcy: 0.19 us, exec: 0.19 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:49.0711810 1613984029.071181059 1613984029.069018126 +0.002162695, ltcy: 0.22 us, exec: 0.19 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:50.0714104 1613984030.071410418 1613984030.069247246 +0.002162933, ltcy: 0.18 us, exec: 0.15 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:51.0716162 1613984031.071616173 1613984031.069453478 +0.002162457, ltcy: 0.19 us, exec: 0.19 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:52.0718580 1613984032.071858168 1613984032.069694996 +0.002162933, ltcy: 0.16 us, exec: 0.22 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:53.0720776 1613984033.072077513 1613984033.069914579 +0.002162695, ltcy: 0.18 us, exec: 0.18 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:54.0723380 1613984034.072338104 1613984034.070174932 +0.002162933, ltcy: 0.19 us, exec: 0.13 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:55.0725598 1613984035.072559834 1613984035.070396900 +0.002162695, ltcy: 0.14 us, exec: 0.14 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:56.0727723 1613984036.072772264 1613984036.070610046 +0.002161980, ltcy: 0.20 us, exec: 0.21 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:57.0730136 1613984037.073013544 1613984037.070851564 +0.002161741, ltcy: 0.17 us, exec: 0.15 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:58.0732411 1613984038.073241234 1613984038.071078539 +0.002162457, ltcy: 0.20 us, exec: 0.21 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:53:59.0735084 1613984039.073508501 1613984039.071346283 +0.002161980, ltcy: 0.20 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:00.0737260 1613984040.073726177 1613984040.071563482 +0.002162457, ltcy: 0.19 us, exec: 0.13 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:01.0739547 1613984041.073954821 1613984041.071792126 +0.002162457, ltcy: 0.17 us, exec: 0.15 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:02.0741844 1613984042.074184418 1613984042.072021961 +0.002162218, ltcy: 0.21 us, exec: 0.22 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:03.0744373 1613984043.074437380 1613984043.072275400 +0.002161741, ltcy: 0.20 us, exec: 0.21 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:04.0747013 1613984044.074701309 1613984044.072539091 +0.002161980, ltcy: 0.20 us, exec: 0.19 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:05.0749471 1613984045.074947119 1613984045.072785616 +0.002161264, ltcy: 0.18 us, exec: 0.17 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:06.0751774 1613984046.075177431 1613984046.073015213 +0.002161980, ltcy: 0.21 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:07.0754443 1613984047.075444460 1613984047.073282242 +0.002161980, ltcy: 0.20 us, exec: 0.24 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:08.0756871 1613984048.075687170 1613984048.073524952 +0.002161980, ltcy: 0.20 us, exec: 0.20 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:09.0760402 1613984049.076040268 1613984049.073878765 +0.002161264, ltcy: 0.19 us, exec: 0.21 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:10.0762723 1613984050.076272488 1613984050.074110985 +0.002161264, ltcy: 0.18 us, exec: 0.16 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:11.0765709 1613984051.076570988 1613984051.074409008 +0.002161741, ltcy: 0.20 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:12.0768004 1613984052.076800585 1613984052.074638605 +0.002161741, ltcy: 0.20 us, exec: 0.23 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:13.2779791 1613984053.277979136 1613984053.275817394 +0.002161503, ltcy: 0.19 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:14.2782397 1613984054.278239727 1613984054.276077986 +0.002161503, ltcy: 0.22 us, exec: 0.24 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:15.2784910 1613984055.278491020 1613984055.276329517 +0.002161264, ltcy: 0.19 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:16.2787317 1613984056.278731823 1613984056.276570797 +0.002160788, ltcy: 0.19 us, exec: 0.20 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:17.2789758 1613984057.278975964 1613984057.276814461 +0.002161264, ltcy: 0.16 us, exec: 0.16 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:18.2792471 1613984058.279247284 1613984058.277085781 +0.002161264, ltcy: 0.20 us, exec: 0.26 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:19.2794788 1613984059.279478788 1613984059.277317524 +0.002161026, ltcy: 0.22 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:20.2797844 1613984060.279784441 1613984060.277623177 +0.002161026, ltcy: 0.19 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:21.2800591 1613984061.280059099 1613984061.277898312 +0.002160549, ltcy: 0.20 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:22.2802968 1613984062.280296803 1613984062.278135777 +0.002160788, ltcy: 0.19 us, exec: 0.23 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:23.2805359 1613984063.280535936 1613984063.278375149 +0.002160549, ltcy: 0.19 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:24.2807597 1613984064.280759811 1613984064.278599024 +0.002160549, ltcy: 0.20 us, exec: 0.16 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:25.2809971 1613984065.280997038 1613984065.278836012 +0.002160788, ltcy: 0.20 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:26.2812046 1613984066.281204700 1613984066.279044151 +0.002160311, ltcy: 0.20 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:27.2814330 1613984067.281433105 1613984067.279272795 +0.002160072, ltcy: 0.16 us, exec: 0.13 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:28.2816379 1613984068.281637907 1613984068.279477119 +0.002160549, ltcy: 0.24 us, exec: 0.14 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:29.2819005 1613984069.281900644 1613984069.279739857 +0.002160549, ltcy: 0.22 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:30.2821376 1613984070.282137632 1613984070.279976845 +0.002160549, ltcy: 0.20 us, exec: 0.22 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:31.2823837 1613984071.282383680 1613984071.280222893 +0.002160549, ltcy: 0.19 us, exec: 0.23 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 08:54:32.2826198 1613984072.282619953 1613984072.280459881 +0.002159834, ltcy: 0.22 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
