
mbgsvcd v4.2.14 copyright Meinberg 2010-2020

Found 1 devices usable for the NTP daemon
PC cycles counter clock frequency: 2900000000 Hz
GNS181PEX: 2021-02-22 07:31:27.3512783 1613979087.351278305 1613979087.351277828 +0.000000477, ltcy: 0.10 us, exec: 0.06 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-22 07:31:28.3514833 1613979088.351483345 1613979088.351482630 +0.000000715, ltcy: 0.10 us, exec: 0.08 us, limit: 0.07 us, leap: 00 *
GNS181PEX: 2021-02-22 07:31:29.3516914 1613979089.351691484 1613979089.351690769 +0.000000477, ltcy: 0.18 us, exec: 0.07 us, limit: 0.07 us, leap: 00 *
GNS181PEX: 2021-02-22 07:31:30.3519163 1613979090.351916313 1613979090.351915836 +0.000000477, ltcy: 0.10 us, exec: 0.05 us, limit: 0.07 us, leap: 00 *
GNS181PEX: 2021-02-22 07:31:31.3520999 1613979091.352099895 1613979091.352099180 +0.000000477, ltcy: 0.16 us, exec: 0.10 us, limit: 0.07 us, leap: 00 *
GNS181PEX: 2021-02-22 07:31:32.3525203 1613979092.352520466 1613979092.352519512 +0.000000715, ltcy: 0.23 us, exec: 0.14 us, limit: 0.08 us, leap: 00 *
GNS181PEX: 2021-02-22 07:31:33.3527590 1613979093.352759123 1613979093.352758408 +0.000000715, ltcy: 0.09 us, exec: 0.05 us, limit: 0.08 us, leap: 00 *
GNS181PEX: 2021-02-22 07:31:34.3530090 1613979094.353008986 1613979094.353008270 +0.000000477, ltcy: 0.24 us, exec: 0.04 us, limit: 0.07 us, leap: 00 *
GNS181PEX: 2021-02-22 07:31:35.3532179 1613979095.353217840 1613979095.353216887 +0.000000715, ltcy: 0.26 us, exec: 0.20 us, limit: 0.09 us, leap: 00
GNS181PEX: 2021-02-22 07:31:36.3537113 1613979096.353711367 1613979096.353710413 +0.000000715, ltcy: 0.26 us, exec: 0.24 us, limit: 0.10 us, leap: 00
GNS181PEX: 2021-02-22 07:31:37.3540032 1613979097.354003191 1613979097.354002237 +0.000000715, ltcy: 0.25 us, exec: 0.11 us, limit: 0.10 us, leap: 00 *
GNS181PEX: 2021-02-22 07:31:38.3542640 1613979098.354264021 1613979098.354262829 +0.000000954, ltcy: 0.23 us, exec: 0.15 us, limit: 0.11 us, leap: 00 *
