
mbgsvcd v4.2.14 copyright Meinberg 2010-2020

Found 1 devices usable for the NTP daemon
PC cycles counter clock frequency: 2900000000 Hz
GNS181PEX: 2021-02-21 14:16:21.0726944 1613916981.072694540 1613916981.072535515 +0.000158787, ltcy: 0.12 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:28:34.0013467 1613921314.001346827 1613921314.001464367 -0.000117779, ltcy: 0.12 us, exec: 0.03 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:28:35.0015706 1613921315.001570702 1613921315.001688004 -0.000117540, ltcy: 0.14 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:28:36.0017580 1613921316.001758099 1613921316.001875639 -0.000117779, ltcy: 0.12 us, exec: 0.03 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:28:37.0019600 1613921317.001960039 1613921317.002077579 -0.000117779, ltcy: 0.12 us, exec: 0.04 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:28:38.0021483 1613921318.002148390 1613921318.002265692 -0.000117302, ltcy: 0.09 us, exec: 0.04 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:28:39.0023188 1613921319.002318859 1613921319.002436161 -0.000117302, ltcy: 0.11 us, exec: 0.03 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:28:40.0025105 1613921320.002510548 1613921320.002627611 -0.000117302, ltcy: 0.14 us, exec: 0.03 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:28:41.0027467 1613921321.002746820 1613921321.002863884 -0.000117064, ltcy: 0.12 us, exec: 0.04 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:28:42.0030340 1613921322.003034115 1613921322.003151178 -0.000117302, ltcy: 0.13 us, exec: 0.03 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:28:43.0032193 1613921323.003219366 1613921323.003336430 -0.000117064, ltcy: 0.09 us, exec: 0.03 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:28:44.0035094 1613921324.003509521 1613921324.003626347 -0.000116825, ltcy: 0.12 us, exec: 0.03 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:28:45.0037060 1613921325.003705978 1613921325.003822803 -0.000116825, ltcy: 0.10 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:28:46.0039882 1613921326.003988266 1613921326.004105091 -0.000116825, ltcy: 0.09 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:28:47.0041729 1613921327.004172802 1613921327.004289627 -0.000116825, ltcy: 0.11 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:28:48.0043593 1613921328.004359484 1613921328.004475832 -0.000116587, ltcy: 0.29 us, exec: 0.09 us, limit: 0.04 us, leap: 00
GNS181PEX: 2021-02-21 15:28:49.0045515 1613921329.004551649 1613921329.004667997 -0.000116587, ltcy: 0.13 us, exec: 0.07 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:28:50.0047344 1613921330.004734516 1613921330.004851103 -0.000116587, ltcy: 0.11 us, exec: 0.04 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:28:51.0049124 1613921331.004912376 1613921331.005028963 -0.000116587, ltcy: 0.11 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:28:52.0051597 1613921332.005159855 1613921332.005276203 -0.000116348, ltcy: 0.09 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:28:53.0053365 1613921333.005336523 1613921333.005452871 -0.000116348, ltcy: 0.09 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:28:54.0055916 1613921334.005591631 1613921334.005707979 -0.000116348, ltcy: 0.10 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:28:55.0058107 1613921335.005810738 1613921335.005927086 -0.000116348, ltcy: 0.10 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:28:56.0060267 1613921336.006026745 1613921336.006142855 -0.000116110, ltcy: 0.09 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:28:57.0062203 1613921337.006220341 1613921337.006336212 -0.000115871, ltcy: 0.10 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:28:58.0064236 1613921338.006423712 1613921338.006539583 -0.000115871, ltcy: 0.09 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:28:59.0067137 1613921339.006713629 1613921339.006829500 -0.000115871, ltcy: 0.10 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:00.0069606 1613921340.006960630 1613921340.007076502 -0.000115871, ltcy: 0.10 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:01.0071639 1613921341.007164001 1613921341.007279634 -0.000115633, ltcy: 0.10 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:02.0073810 1613921342.007380962 1613921342.007496595 -0.000115633, ltcy: 0.09 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:03.0075873 1613921343.007587433 1613921343.007702827 -0.000115395, ltcy: 0.10 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:04.0077896 1613921344.007789612 1613921344.007905245 -0.000115633, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:05.0079611 1613921345.007961035 1613921345.008076668 -0.000115633, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:06.0082245 1613921346.008224487 1613921346.008339882 -0.000115395, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:07.0083943 1613921347.008394480 1613921347.008509636 -0.000115156, ltcy: 0.10 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:08.0086039 1613921348.008604050 1613921348.008719206 -0.000115395, ltcy: 0.14 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:09.0087753 1613921349.008775234 1613921349.008890390 -0.000115156, ltcy: 0.11 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:10.0089878 1613921350.008987904 1613921350.009103060 -0.000115156, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:11.0092040 1613921351.009203911 1613921351.009319067 -0.000115156, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:12.0093766 1613921352.009376764 1613921352.009491682 -0.000114918, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:13.0095935 1613921353.009593487 1613921353.009708405 -0.000114918, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:14.0098499 1613921354.009850025 1613921354.009964705 -0.000114679, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:15.0101188 1613921355.010118723 1613921355.010233641 -0.000114918, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:16.0103329 1613921356.010333061 1613921356.010447502 -0.000114679, ltcy: 0.13 us, exec: 0.08 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:17.0105492 1613921357.010549307 1613921357.010663748 -0.000114441, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:18.0107831 1613921358.010783195 1613921358.010897636 -0.000114441, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:19.0109674 1613921359.010967493 1613921359.011081934 -0.000114441, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:20.0112072 1613921360.011207342 1613921360.011321545 -0.000114202, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:21.0113626 1613921361.011362553 1613921361.011476994 -0.000114441, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:22.0115654 1613921362.011565447 1613921362.011679649 -0.000114202, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:23.0117782 1613921363.011778116 1613921363.011892319 -0.000114441, ltcy: 0.13 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:24.0119867 1613921364.011986732 1613921364.012100935 -0.000114202, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:25.0121727 1613921365.012172699 1613921365.012286663 -0.000113964, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:26.0123431 1613921366.012343168 1613921366.012457132 -0.000113964, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:27.0125421 1613921367.012542248 1613921367.012656212 -0.000113964, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:28.0127662 1613921368.012766361 1613921368.012880087 -0.000113726, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:29.0129390 1613921369.012938976 1613921369.013052702 -0.000113726, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:30.0131106 1613921370.013110638 1613921370.013224363 -0.000113726, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:31.0133100 1613921371.013310194 1613921371.013423681 -0.000113487, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:32.0136048 1613921372.013604879 1613921372.013718367 -0.000113487, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:33.0138139 1613921373.013813972 1613921373.013927460 -0.000113487, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:34.0140626 1613921374.014062643 1613921374.014175892 -0.000113249, ltcy: 0.11 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:35.0143250 1613921375.014325142 1613921375.014438391 -0.000113487, ltcy: 0.14 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:36.0145995 1613921376.014599562 1613921376.014712811 -0.000113249, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:37.0148226 1613921377.014822721 1613921377.014935970 -0.000113249, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:38.0150447 1613921378.015044689 1613921378.015157700 -0.000113249, ltcy: 0.14 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:39.0152593 1613921379.015259504 1613921379.015372515 -0.000113010, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:40.0155338 1613921380.015533924 1613921380.015646935 -0.000113010, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:41.0157837 1613921381.015783787 1613921381.015896559 -0.000112772, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:42.0159852 1613921382.015985250 1613921382.016098022 -0.000112772, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:43.0161540 1613921383.016154051 1613921383.016266823 -0.000112772, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:44.0164088 1613921384.016408920 1613921384.016521454 -0.000112534, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:45.0165761 1613921385.016576052 1613921385.016688824 -0.000112772, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:46.0167894 1613921386.016789436 1613921386.016901970 -0.000112534, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:47.0170421 1613921387.017042160 1613921387.017154694 -0.000112534, ltcy: 0.10 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:48.0172475 1613921388.017247677 1613921388.017359972 -0.000112295, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:49.0174289 1613921389.017428875 1613921389.017541170 -0.000112295, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:50.0176834 1613921390.017683506 1613921390.017795801 -0.000112295, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:51.0179143 1613921391.017914295 1613921391.018026352 -0.000112057, ltcy: 0.10 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:52.0180856 1613921392.018085718 1613921392.018197775 -0.000112057, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:53.0182837 1613921393.018283606 1613921393.018395901 -0.000112295, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:54.0185102 1613921394.018510342 1613921394.018622160 -0.000111818, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:55.0187862 1613921395.018786192 1613921395.018898249 -0.000112057, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:56.0189989 1613921396.018998861 1613921396.019110918 -0.000112057, ltcy: 0.11 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:57.0192722 1613921397.019272327 1613921397.019384146 -0.000111818, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:58.0195039 1613921398.019503832 1613921398.019615650 -0.000111818, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:29:59.0196747 1613921399.019674778 1613921399.019786358 -0.000111580, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:00.0198502 1613921400.019850254 1613921400.019961834 -0.000111580, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:01.0200253 1613921401.020025492 1613921401.020136833 -0.000111341, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:02.0202020 1613921402.020202160 1613921402.020313501 -0.000111341, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:03.0204073 1613921403.020407438 1613921403.020518780 -0.000111341, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:04.0205979 1613921404.020597935 1613921404.020709276 -0.000111341, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:05.0207668 1613921405.020766735 1613921405.020878077 -0.000111341, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:06.0209367 1613921406.020936728 1613921406.021048069 -0.000111341, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:07.0211409 1613921407.021140814 1613921407.021252155 -0.000111341, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:08.0214172 1613921408.021417141 1613921408.021528244 -0.000111103, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:09.0216484 1613921409.021648407 1613921409.021759510 -0.000111103, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:10.0218594 1613921410.021859407 1613921410.021970272 -0.000110865, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:11.0220850 1613921411.022085190 1613921411.022196054 -0.000110865, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:12.0222940 1613921412.022294044 1613921412.022404909 -0.000110865, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:13.0225710 1613921413.022571087 1613921413.022681713 -0.000110626, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:14.0227811 1613921414.022781134 1613921414.022891760 -0.000110626, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:15.0229798 1613921415.022979736 1613921415.023090363 -0.000110626, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:16.0231522 1613921416.023152351 1613921416.023262739 -0.000110388, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:17.0233645 1613921417.023364544 1613921417.023474932 -0.000110388, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:18.0235718 1613921418.023571968 1613921418.023682356 -0.000110388, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:19.0237210 1613921419.023720980 1613921419.023831367 -0.000110388, ltcy: 0.09 us, exec: 0.07 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:20.0238984 1613921420.023898363 1613921420.024008751 -0.000110388, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:21.0240684 1613921421.024068356 1613921421.024178505 -0.000110388, ltcy: 0.15 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:22.0242369 1613921422.024236917 1613921422.024347067 -0.000110149, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:23.0244504 1613921423.024450302 1613921423.024560452 -0.000110149, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:24.0246539 1613921424.024653912 1613921424.024764061 -0.000110149, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:25.0249326 1613921425.024932623 1613921425.025042534 -0.000110149, ltcy: 0.13 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:26.0251173 1613921426.025117397 1613921426.025227308 -0.000109911, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:27.0253826 1613921427.025382757 1613921427.025492430 -0.000109673, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:28.0256360 1613921428.025636196 1613921428.025745869 -0.000109673, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:29.0258428 1613921429.025842905 1613921429.025952578 -0.000109673, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:30.0260254 1613921430.026025295 1613921430.026134968 -0.000109673, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:31.0261970 1613921431.026197195 1613921431.026306629 -0.000109434, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:32.0264002 1613921432.026400328 1613921432.026509762 -0.000109434, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:33.0266677 1613921433.026667833 1613921433.026777267 -0.000109434, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:34.0268905 1613921434.026890516 1613921434.026999950 -0.000109673, ltcy: 0.12 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:35.0270886 1613921435.027088642 1613921435.027197838 -0.000109196, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:36.0273494 1613921436.027349472 1613921436.027458668 -0.000109196, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:37.0275569 1613921437.027556896 1613921437.027666092 -0.000109196, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:38.0276974 1613921438.027697563 1613921438.027806520 -0.000108957, ltcy: 0.11 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:39.0278668 1613921439.027866840 1613921439.027976036 -0.000109196, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:40.0280404 1613921440.028040409 1613921440.028149605 -0.000109196, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:41.0283226 1613921441.028322697 1613921441.028431654 -0.000108957, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:42.0285515 1613921442.028551579 1613921442.028660297 -0.000108719, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:43.0287373 1613921443.028737307 1613921443.028846025 -0.000108719, ltcy: 0.09 us, exec: 0.10 us, limit: 0.05 us, leap: 00
GNS181PEX: 2021-02-21 15:30:44.0289925 1613921444.028992653 1613921444.029101372 -0.000108957, ltcy: 0.14 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:45.0292805 1613921445.029280663 1613921445.029389381 -0.000108719, ltcy: 0.11 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:46.0295127 1613921446.029512882 1613921446.029621601 -0.000108719, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:47.0296847 1613921447.029684782 1613921447.029793501 -0.000108719, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:48.0298551 1613921448.029855013 1613921448.029963970 -0.000108957, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:49.0301028 1613921449.030102968 1613921449.030211687 -0.000108719, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:50.0303464 1613921450.030346394 1613921450.030455351 -0.000108957, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:51.0305648 1613921451.030564785 1613921451.030673504 -0.000108719, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:52.0307350 1613921452.030735016 1613921452.030843973 -0.000108957, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:53.0309687 1613921453.030968666 1613921453.031077385 -0.000108957, ltcy: 0.13 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:54.0311402 1613921454.031140327 1613921454.031249046 -0.000108719, ltcy: 0.11 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:55.0313259 1613921455.031325817 1613921455.031434774 -0.000108957, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:56.0315532 1613921456.031553268 1613921456.031661987 -0.000108719, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:57.0317746 1613921457.031774521 1613921457.031883478 -0.000108957, ltcy: 0.10 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:58.0320018 1613921458.032001972 1613921458.032110691 -0.000108719, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:30:59.0322168 1613921459.032216787 1613921459.032325745 -0.000108957, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:31:00.0325160 1613921460.032516003 1613921460.032624960 -0.000108957, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:31:01.0327395 1613921461.032739639 1613921461.032848358 -0.000108719, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:31:02.0329556 1613921462.032955647 1613921462.033064365 -0.000108719, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:31:03.0331655 1613921463.033165455 1613921463.033274412 -0.000108957, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:31:04.0333390 1613921464.033339024 1613921464.033447742 -0.000108719, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 15:31:05.0335343 1613921465.033534288 1613921465.033643007 -0.000108719, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
