
mbgsvcd v4.2.14 copyright Meinberg 2010-2020

Found 1 devices usable for the NTP daemon
PC cycles counter clock frequency: 2900000000 Hz
GNS181PEX: 2021-02-20 07:18:11.7853819 1613805491.785382032 1613805491.785380840 +0.000000954, ltcy: 0.13 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-20 07:18:12.7855656 1613805492.785565615 1613805492.785564661 +0.000000954, ltcy: 0.11 us, exec: 0.06 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-20 07:18:13.7857570 1613805493.785757065 1613805493.785755873 +0.000001192, ltcy: 0.11 us, exec: 0.12 us, limit: 0.08 us, leap: 00 *
GNS181PEX: 2021-02-20 07:18:14.7859562 1613805494.785956144 1613805494.785954952 +0.000000954, ltcy: 0.29 us, exec: 0.04 us, limit: 0.07 us, leap: 00 *
GNS181PEX: 2021-02-20 07:18:15.7875106 1613805495.787510633 1613805495.787509680 +0.000000954, ltcy: 0.11 us, exec: 0.18 us, limit: 0.09 us, leap: 00
GNS181PEX: 2021-02-20 07:18:16.7877218 1613805496.787721872 1613805496.787721157 +0.000000715, ltcy: 0.11 us, exec: 0.07 us, limit: 0.08 us, leap: 00 *
GNS181PEX: 2021-02-20 07:18:17.7879793 1613805497.787979364 1613805497.787978649 +0.000000715, ltcy: 0.10 us, exec: 0.13 us, limit: 0.09 us, leap: 00 *
GNS181PEX: 2021-02-20 07:18:18.7882254 1613805498.788225412 1613805498.788224697 +0.000000715, ltcy: 0.10 us, exec: 0.11 us, limit: 0.09 us, leap: 00 *
GNS181PEX: 2021-02-20 07:18:19.7884902 1613805499.788490295 1613805499.788489342 +0.000000954, ltcy: 0.11 us, exec: 0.07 us, limit: 0.09 us, leap: 00 *
GNS181PEX: 2021-02-20 07:18:20.7887358 1613805500.788735867 1613805500.788734913 +0.000000954, ltcy: 0.10 us, exec: 0.05 us, limit: 0.09 us, leap: 00 *
GNS181PEX: 2021-02-20 07:18:21.7890008 1613805501.789000750 1613805501.788999796 +0.000000954, ltcy: 0.11 us, exec: 0.11 us, limit: 0.09 us, leap: 00 *
